ID Code,Tablet Name,Language,Object,Surface,Line Number,Original Text,Translation
P129551,SET 141,sux,tag,c,2,8(gesz2) 5(u) 9(disz) udu bar-su-ga,
P129551,SET 141,sux,tag,c,3,4(gesz2) 2(u) masz2,
P129551,SET 141,sux,tag,c,4,udu gu2-na szu-la2,
P129551,SET 141,sux,tag,c,5,3(u) 6(disz) udu bar-su-ga,
P129551,SET 141,sux,tag,c,6,1(u) 8(disz) masz2,
P129551,SET 141,sux,tag,c,1,udu gu2-na esz3 didli ba-de6,
P129551,SET 141,sux,tag,c,2,usz-mu i3-dab5,
P129551,SET 141,sux,tag,c,3,mu,
P129889,SNAT 128,sux,tag,c,1,8(asz) [... gur],
P129889,SNAT 128,sux,tag,c,2,masz2 igi [...] si gal [...],
P129889,SNAT 128,sux,tag,c,3,ki ur-x-[...],
P129889,SNAT 128,sux,tag,c,4,nigar{gar}-ki#-[du10 dumu] ugula-gesz2-da#,
P129889,SNAT 128,sux,tag,c,1,szu ba-ti,
P129889,SNAT 128,sux,tag,c,2,ezem nesag-sze3,
P129889,SNAT 128,sux,tag,c,3,ag2-e-dam,
P129889,SNAT 128,sux,tag,c,4,mu ma2-dara3-abzu {d}en-ki ba-ab-du8,
P129889,SNAT 128,sux,tag,c,1,nigar{gar}-ki-du10,
P129889,SNAT 128,sux,tag,c,2,sipa# [gu4 niga],
P129889,SNAT 128,sux,tag,c,3,dumu lugal-sa6-[ga],
P130916,Syracuse 365,sux,tag,c,1,2(asz) 2(barig) sze gur# [lugal],
P130916,Syracuse 365,sux,tag,c,2,szu-er3-[ra],
P130916,Syracuse 365,sux,tag,c,3,usz2 igi-sa6-[sa6],
P130916,Syracuse 365,sux,tag,c,4,2(asz) 2(barig) ur-pu2-[x],
P130916,Syracuse 365,sux,tag,c,5,2(asz) 2(barig) szu-gu-[...],
P130916,Syracuse 365,sux,tag,c,6,2(asz) 2(barig) szesz-kal-[la],
P130916,Syracuse 365,sux,tag,c,7,4(disz) nagar-me,
P130916,Syracuse 365,sux,tag,c,8,1(asz) 1(barig) ki-tusz-lu2,
P130916,Syracuse 365,sux,tag,c,9,1(asz) 1(barig) ur-gu2-edin-na,
P130916,Syracuse 365,sux,tag,c,10,giri3-se3-ga {gesz}kiri6 szu-nu-kusz2,
P130916,Syracuse 365,sux,tag,c,11,2(asz) 2(barig) zu-zu-a,
P130916,Syracuse 365,sux,tag,c,12,2(asz) 2(barig) ur-{d}suen,
P130916,Syracuse 365,sux,tag,c,13,2(asz) 2(barig) ba-ha-an-sze-er,
P130916,Syracuse 365,sux,tag,c,14,gu2-ra-ti-ir,
P130916,Syracuse 365,sux,tag,c,15,sze-ba iti-da a-bala,
P130916,Syracuse 365,sux,tag,c,1,2(asz) 2(barig) {d}szara2-a-mu,
P130916,Syracuse 365,sux,tag,c,2,dumu za3-ge usz-bar,
P130916,Syracuse 365,sux,tag,c,3,2(asz) 2(barig) a-da-ga,
P130916,Syracuse 365,sux,tag,c,4,dumu lu2-{d}nin-szubur,
P130916,Syracuse 365,sux,tag,c,5,2(asz) 2(barig) gu-ga-ad,
P130916,Syracuse 365,sux,tag,c,6,7(asz) 1(barig) sza3-gal {ansze}kunga2,
P130916,Syracuse 365,sux,tag,c,7,2(asz) 2(barig) {d}szara2-ba-zi-ge,
P130916,Syracuse 365,sux,tag,c,8,2(asz) u2-DISZ,
P130916,Syracuse 365,sux,tag,c,9,2(asz) ur-li,
P130916,Syracuse 365,sux,tag,c,10,1(asz) 1(barig) geme2-{d}suen,
P130916,Syracuse 365,sux,tag,c,11,1(asz) 1(barig) gu-[...],
P130916,Syracuse 365,sux,tag,c,12,1(asz) 1(barig) usz-ki-[...],
P130916,Syracuse 365,sux,tag,c,13,1(asz) 3(barig) lugal-[...],
P130916,Syracuse 365,sux,tag,c,14,4(barig) igi-ni-[...],
P130916,Syracuse 365,sux,tag,c,15,1(asz) 3(barig) lugal-[...],
P130916,Syracuse 365,sux,tag,c,16,giri3 ku3-[...],
P130916,Syracuse 365,sux,tag,c,17,iti sig4-u3-[szub-ba-gar-ta],
P130916,Syracuse 365,sux,tag,c,18,iti sze-sag-[ku5-sze3],
P130916,Syracuse 365,sux,tag,c,19,iti-bi iti 1(u) [2(disz)-kam],
P130916,Syracuse 365,sux,tag,c,20,lugal-{gesz}kiri6# [...] ba-na-[...],
P131202,"SAT 1, 093",sux,tag,c,1,5(u) 6(asz) 1(barig) 1(ban2) 9(disz) sila3 zi3 sig15 gur lugal,
P131202,"SAT 1, 093",sux,tag,c,2,2(u) 2(asz) 4(barig) 3(ban2) zi3 ISZ ba-ba gur,
P131202,"SAT 1, 093",sux,tag,c,3,ki ur-{d}ig-alim dumu u18-da-a-ta,
P131202,"SAT 1, 093",sux,tag,c,1,ur-{d}suen dumu lu2-kal-la,
P131202,"SAT 1, 093",sux,tag,c,2,szu ba-ti,
P131202,"SAT 1, 093",sux,tag,c,3,iti szu-numun,
P131202,"SAT 1, 093",sux,tag,c,4,mu us2-sa ki-masz{ki} ba-hul,
P131341,"SAT 1, 232",sux,tag,c,1,7(disz) gukkal 1(disz) sila3 sze-ta,
P131341,"SAT 1, 232",sux,tag,c,2,iti 1(u) 2(disz)-sze3,
P131341,"SAT 1, 232",sux,tag,c,3,[...] 1(disz) sila3 sze-ta,
P131341,"SAT 1, 232",sux,tag,c,4,[iti n]-sze3,
P131341,"SAT 1, 232",sux,tag,c,5,sze-bi 7(asz) 4(barig) 3(ban2) sze gur lugal,
P131341,"SAT 1, 232",sux,tag,c,1,sza3-gal gukkal,
P131341,"SAT 1, 232",sux,tag,c,2,ki lugal-lu2-sa6-sa6-ta,
P131341,"SAT 1, 232",sux,tag,c,3,nig2-u2-rum szu ba-ti,
P131341,"SAT 1, 232",sux,tag,c,4,inim na-ni-ta,
P131341,"SAT 1, 232",sux,tag,c,5,iti mu-szu-du7,
P131341,"SAT 1, 232",sux,tag,c,6,mu en {d}nanna kar-zi-da ba-hun,
P132277,"TCTI 2, 02669",sux,tag,c,1,1(gesz2) 2(u) 1(asz) 2(barig) sze gur lugal,
P132277,"TCTI 2, 02669",sux,tag,c,2,sza3-gal erin2 nu-dab5-sze3,
P132277,"TCTI 2, 02669",sux,tag,c,3,ki lu2-gi-na-ta,
P132277,"TCTI 2, 02669",sux,tag,c,4,ur-sa6-ga,
P132277,"TCTI 2, 02669",sux,tag,c,5,szu ba-ti,
P132277,"TCTI 2, 02669",sux,tag,c,1,mu en eridu{ki} ba-hun,
P132637,"TCTI 2, 03400",sux,tag,c,1,6(asz) 4(barig) 3(ban2) sze gur lugal,
P132637,"TCTI 2, 03400",sux,tag,c,2,sze dumu dab5-ba bala gub-ba,
P132637,"TCTI 2, 03400",sux,tag,c,3,ki lu2-gi-na-ta,
P132637,"TCTI 2, 03400",sux,tag,c,4,lugal-mas-su,
P132637,"TCTI 2, 03400",sux,tag,c,5,szu ba-ti,
P132637,"TCTI 2, 03400",sux,tag,c,1,sza3 ambar{ki},
P132637,"TCTI 2, 03400",sux,tag,c,2,nu-banda3 ba-ad-da-ri2,
P132637,"TCTI 2, 03400",sux,tag,c,3,iti sze-sag11-ku5,
P132637,"TCTI 2, 03400",sux,tag,c,4,mu en eridu{ki} ba-hun,
P133620,TÉL 111g,sux,tag,c,1,di til-la#,
P133620,TÉL 111g,sux,tag,c,2,1(disz) geme2-{d}ig-alim dumu nam-mah SIG7-a-ra,
P133620,TÉL 111g,sux,tag,c,3,mar#-tu dumu lu2-nigin6{ki}-ke4,
P133620,TÉL 111g,sux,tag,c,4,inim in-ni-gar-ra,
P133620,TÉL 111g,sux,tag,c,5,geme2-mu <<ni>> i3-me-a!,
P133620,TÉL 111g,sux,tag,c,6,i3-bi2-za-asz e2-gal-e ma-ab-szum2-ma,
P133620,TÉL 111g,sux,tag,c,7,gu3-de2-a ab-ba-iri,
P133620,TÉL 111g,sux,tag,c,8,lu2-gir2-su{ki},
P133620,TÉL 111g,sux,tag,c,9,ur#?-x-da#? ugula kas4,
P133620,TÉL 111g,sux,tag,c,10,maszkim-bi-me bi2-in-du11,
P133620,TÉL 111g,sux,tag,c,11,en3 ba#!-ne-tar-ra,
P133620,TÉL 111g,sux,tag,c,12,mu inim-bi nu-u3-zu bi2-in-ne2-sza-sze3,
P133620,TÉL 111g,sux,tag,c,13,geme2 lu2-gu2-gal dumu lu2#-{d}ba-ba6-ka,
P133620,TÉL 111g,sux,tag,c,14,[ba-na]-gi-in,
P133620,TÉL 111g,sux,tag,c,15,[erin]-da# maszkim,
P133620,TÉL 111g,sux,tag,c,16,[lu2-{d}]szara2,
P133620,TÉL 111g,sux,tag,c,17,[lu2-eb]-gal,
P133620,TÉL 111g,sux,tag,c,18,[ur-{d}isztaran] di#-ku5-bi-me,
P133620,TÉL 111g,sux,tag,c,19,[gu3-de2-a] dumu szagina,
P133620,TÉL 111g,sux,tag,c,20,[...] x dumu ur-{d}lamma,
P133620,TÉL 111g,sux,tag,c,21,lu2# mar-za ki-ba tusz-sza-me,
P133620,TÉL 111g,sux,tag,c,22,mu bad3 mar#-tu# ba-du3!,
P134048,"TIM 06, 43",sux,tag,c,1,3(u) gag-su-um im-ba szu lugal,
P134048,"TIM 06, 43",sux,tag,c,2,2(u) gag-si-sa2 szu lugal,
P134048,"TIM 06, 43",sux,tag,c,3,szu lugal-sze3,
P134048,"TIM 06, 43",sux,tag,c,4,ki di-ku5-mi-szar-ta,
P134048,"TIM 06, 43",sux,tag,c,5,hu-ba,
P134048,"TIM 06, 43",sux,tag,c,6,szu ba-ti,
P134048,"TIM 06, 43",sux,tag,c,7,sza3 puzur4-isz-{d}da-gan,
P134048,"TIM 06, 43",sux,tag,c,8,iti u5-bi2{muszen}-gu7,
P134048,"TIM 06, 43",sux,tag,c,9,mu {gesz}gu-za {d}en-lil2-la2 ba-dim2,
P134075,"TJA pl.48, FM 55",sux,tag,c,1,1(u) 1(disz) gurusz,
P134075,"TJA pl.48, FM 55",sux,tag,c,2,ugula lugal-ma2-gur8-re,
P134075,"TJA pl.48, FM 55",sux,tag,c,3,9(disz) gurusz 1(disz) gurusz tu-ra,
P134075,"TJA pl.48, FM 55",sux,tag,c,4,ugula lugal-mu-ma-ag2,
P134075,"TJA pl.48, FM 55",sux,tag,c,5,8(disz) gurusz,
P134075,"TJA pl.48, FM 55",sux,tag,c,6,ugula lugal-ezem,
P134075,"TJA pl.48, FM 55",sux,tag,c,1,gurum2 ak u4 2(disz)-kam,
P134075,"TJA pl.48, FM 55",sux,tag,c,2,guru7 sahar-u2-u2,
P134075,"TJA pl.48, FM 55",sux,tag,c,3,iti e2-iti-6(disz),
P134075,"TJA pl.48, FM 55",sux,tag,c,4,mu us2-sa mu <si-mu>-ru-um lu-lu-bu{ki} a-ra2 1(u) la2 1(disz)-kam ba-hul,
P134329,"TMH NF 1-2, 017",sux,tag,c,1,1(disz) gin2 igi-6(disz)-gal2 6(disz) sze ku3-babbar ur5-sze3,
P134329,"TMH NF 1-2, 017",sux,tag,c,2,ku3 masz2 nu-tuku,
P134329,"TMH NF 1-2, 017",sux,tag,c,3,ki lugal-a2-zi-da-ta,
P134329,"TMH NF 1-2, 017",sux,tag,c,4,szesz-kal-la,
P134329,"TMH NF 1-2, 017",sux,tag,c,5,szu ba-ti,
P134329,"TMH NF 1-2, 017",sux,tag,c,1,iti sig4-ga-ka su-su-dam,
P134329,"TMH NF 1-2, 017",sux,tag,c,2,nam-mah,
P134329,"TMH NF 1-2, 017",sux,tag,c,3,ARAD2-dam,
P134329,"TMH NF 1-2, 017",sux,tag,c,4,lu2-inim-ma-bi-me,
P134329,"TMH NF 1-2, 017",sux,tag,c,5,iti apin-du8-a u4 2(u) ba-zal,
P134329,"TMH NF 1-2, 017",sux,tag,c,6,mu us2-a si-ma-num2{ki} ba-hul,
P134329,"TMH NF 1-2, 017",sux,tag,c,1,szesz-kal-la,
P134329,"TMH NF 1-2, 017",sux,tag,c,2,dumu lugal-engar-du10,
P134438,"TMH NF 1-2, 126",sux,tag,c,1,3(barig) 1(ban2) 7(disz) 2/3(disz) sila3 sze,
P134438,"TMH NF 1-2, 126",sux,tag,c,2,si-i3-tum gu kikken?-ta#,
P134438,"TMH NF 1-2, 126",sux,tag,c,4,a-sza3 a-ba-al-la,
P134438,"TMH NF 1-2, 126",sux,tag,c,5,ki ur-me-me-ta,
P134438,"TMH NF 1-2, 126",sux,tag,c,1,lu2-{d}suen,
P134438,"TMH NF 1-2, 126",sux,tag,c,2,in-da-gal2,
P134438,"TMH NF 1-2, 126",sux,tag,c,3,iti ezem-an-na,
P134438,"TMH NF 1-2, 126",sux,tag,c,4,mu us2-sa bad3 mar-tu ba-du3,
P134438,"TMH NF 1-2, 126",sux,tag,c,1,lu2-{d}suen#,
P134438,"TMH NF 1-2, 126",sux,tag,c,2,dumu [...],
P135633,TUT 062,sux,tag,c,1,1(disz) ab2-mah2,
P135633,TUT 062,sux,tag,c,2,2(disz) gu4-gesz,
P135633,TUT 062,sux,tag,c,3,ki a-kal-la-ta,
P135633,TUT 062,sux,tag,c,4,3(disz) gu4-gesz,
P135633,TUT 062,sux,tag,c,5,ki szu-na-ta,
P135633,TUT 062,sux,tag,c,1,1(disz) gu4-gesz,
P135633,TUT 062,sux,tag,c,2,ki ur-{d}utu-ta,
P135633,TUT 062,sux,tag,c,3,ugula ur-{d}szul-pa-e3 dam-gar3,
P135633,TUT 062,sux,tag,c,4,apin e2 {d}szu-{d}suen-sze3,
P135633,TUT 062,sux,tag,c,5,ab-ba-kal-la i3-dab5,
P135633,TUT 062,sux,tag,c,6,mu {d}szu-{d}suen lugal-e na-ru2-a-mah {d}en-lil2 {d}nin-lil2-la2,
P135742,TUT 164-06,sux,tag,c,1,pisan-dub-ba,Basket-of-tablets:
P135742,TUT 164-06,sux,tag,c,2,gurum2 ak#,performed inspections
P135742,TUT 164-06,sux,tag,c,3,szu-ku6 [e2 nam]-ha#-ni,of the fishermen of the house of Namḫani
P135742,TUT 164-06,sux,tag,c,4,u3 nam#-x-ni,and (...)
P135742,TUT 164-06,sux,tag,c,5,i3-gal2,are here
P135742,TUT 164-06,sux,tag,c,1,mu ki-masz{ki},"year: ""Kimaš"" (was destroyed)"
P135937,"UCP 9-2-1, 033",sux,tag,c,1,3(disz) {gi}kaskal,
P135937,"UCP 9-2-1, 033",sux,tag,c,2,zi3-gu diri-sze3,
P135937,"UCP 9-2-1, 033",sux,tag,c,3,ki a-gu-ta,
P135937,"UCP 9-2-1, 033",sux,tag,c,4,kiszib3 {d}szara2-he2-gal2,
P135937,"UCP 9-2-1, 033",sux,tag,c,5,sza3 bala-a,
P135937,"UCP 9-2-1, 033",sux,tag,c,1,mu ma2 ba-ab-du8,
P135937,"UCP 9-2-1, 033",sux,tag,c,1,{d#}szara2#-he2-gal2,
P135937,"UCP 9-2-1, 033",sux,tag,c,2,dub-sar,
P135937,"UCP 9-2-1, 033",sux,tag,c,3,dumu ur-mes,
P136081,"UCP 9-2-2, 077",sux,tag,c,1,1(disz) gin2 ku3 ku6 mun,
P136081,"UCP 9-2-2, 077",sux,tag,c,2,ki lugal-nir,
P136081,"UCP 9-2-2, 077",sux,tag,c,3,szu-nir gu2-edin-na,
P136081,"UCP 9-2-2, 077",sux,tag,c,1,giri3 ur-{d}szul-pa-e3 ku3-dim2,
P136081,"UCP 9-2-2, 077",sux,tag,c,2,mu {d}szu-{d}suen lugal,
P136370,"UET 3, 0054",sux,tag,c,1,pisan-dub-ba,Basket-of-tablets
P136370,"UET 3, 0054",sux,tag,c,2,nig2-ka9-ak,of the accounts
P136370,"UET 3, 0054",sux,tag,c,3,gu3-de2-a kuruszda,of Gudea the fattener
P136370,"UET 3, 0054",sux,tag,c,4,mu 5(disz)-kam,amounting to five years
P136370,"UET 3, 0054",sux,tag,c,1,i3-gal2,are here
P136370,"UET 3, 0054",sux,tag,c,2,mu ki-masz{ki} ba-hul-ta,"from year: ""Kimaš was destroyed"""
P136370,"UET 3, 0054",sux,tag,c,3,mu {d}amar-{d}suen lugal ur-bi2-lum{ki} mu-hul-sze3,"to year: ""Amar-Suen, the king, destroyed Urbilum"""
P136494,"UET 3, 0177",sux,tag,c,1,3(disz) giri3-lam x 3(disz) sila3-ta,
P136494,"UET 3, 0177",sux,tag,c,2,e2 {d}nanna,
P136494,"UET 3, 0177",sux,tag,c,3,1(disz) {d}ha-ia3,
P136494,"UET 3, 0177",sux,tag,c,4,siskur2 u4-sakar e2-u4-1(u)-5(disz),
P136494,"UET 3, 0177",sux,tag,c,1,a2 ge6-ba-a,
P136494,"UET 3, 0177",sux,tag,c,2,u4 1(u) 5(disz)-kam,
P136494,"UET 3, 0177",sux,tag,c,3,zi-ga esz3-esz3 lugal,
P136494,"UET 3, 0177",sux,tag,c,4,iti ses-da-gu7,
P136494,"UET 3, 0177",sux,tag,c,5,mu us2-sa bad3-gal ba-du3,
P136630,"UET 3, 0309",sux,tag,c,1,1/3(disz) ma-na su3-he2,
P136630,"UET 3, 0309",sux,tag,c,2,ki ga-a-ga-a-ta,
P136630,"UET 3, 0309",sux,tag,c,3,{d}utu-bar-ra,
P136630,"UET 3, 0309",sux,tag,c,4,szu ba-ti,
P136630,"UET 3, 0309",sux,tag,c,1,iti masz-ku3-gu7,
P136630,"UET 3, 0309",sux,tag,c,2,mu sza-asz-ru{ki} ba-hul,
P136630,"UET 3, 0309",sux,tag,c,1,ki ga-a-ga-ga-a-ta,
P136630,"UET 3, 0309",sux,tag,c,1,he2-ti,
P136630,"UET 3, 0309",sux,tag,c,2,dub-sar,
P136630,"UET 3, 0309",sux,tag,c,3,dumu ge6-par4-ki-du10,
P136937,"UET 3, 0615",sux,tag,c,1,2/3(disz){sza} 5(disz) gin2 uruda,
P136937,"UET 3, 0615",sux,tag,c,2,{uruda}ur2-zi-ir ku3-babbar,
P136937,"UET 3, 0615",sux,tag,c,3,[...] gin2 1(asz) x [...],
P136937,"UET 3, 0615",sux,tag,c,4,ki dingir-su-ra-bi2-ta,
P136937,"UET 3, 0615",sux,tag,c,5,a-hu-wa-qar,
P136937,"UET 3, 0615",sux,tag,c,1,szu ba-ti,
P136937,"UET 3, 0615",sux,tag,c,2,iti ezem-an-na u4 2(u) ba-zal,
P136937,"UET 3, 0615",sux,tag,c,3,mu,
P138868,"UET 9, 0738",sux,tag,c,1,x. a-hu-wa-qar,
P138969,"UET 9, 0839",sux,tag,c,1,1(ban2) 5(disz) sila3 sze lugal#,
P138969,"UET 9, 0839",sux,tag,c,2,ur-{d}asar-lu2-[hi],
P138969,"UET 9, 0839",sux,tag,c,3,1(ban2) 5(disz) ur-mes [...],
P138969,"UET 9, 0839",sux,tag,c,4,dumu {d}szul-gi-mi-[szar],
P138969,"UET 9, 0839",sux,tag,c,5,1(ban2) 5(disz) {d}iszkur-ku3-gal2,
P138969,"UET 9, 0839",sux,tag,c,6,1(ban2) 5(disz)# {d}nanna-lu2-[du10],
P138969,"UET 9, 0839",sux,tag,c,7,dumu u2-na-ap-[sze-en],
P138969,"UET 9, 0839",sux,tag,c,8,1(ban2) 5(disz) a-bil-{d}suen,
P138969,"UET 9, 0839",sux,tag,c,9,1(ban2) 5(disz) ARAD2-{d}nanna,
P138969,"UET 9, 0839",sux,tag,c,10,dumu tul2-ta-pa3-da ba-usz2,
P138969,"UET 9, 0839",sux,tag,c,11,1(ban2) 5(disz) nu ARAD2-{d}nanna x,
P138969,"UET 9, 0839",sux,tag,c,1,1(ban2) 5(disz) nu [...],
P138969,"UET 9, 0839",sux,tag,c,2,dumu x-[...] ba-usz2,
P138969,"UET 9, 0839",sux,tag,c,3,1(ban2) [5(disz) ...]-dingir-re,
P138969,"UET 9, 0839",sux,tag,c,4,[dumu ...] ba-usz2,
P138969,"UET 9, 0839",sux,tag,c,5,szunigin [...],
P138969,"UET 9, 0839",sux,tag,c,6,szunigin [...],
P138969,"UET 9, 0839",sux,tag,c,7,szunigin [...],
P138969,"UET 9, 0839",sux,tag,c,8,sze-[bi ...],
P138969,"UET 9, 0839",sux,tag,c,9,sza3 [...],
P138969,"UET 9, 0839",sux,tag,c,10,iti [...],
P138969,"UET 9, 0839",sux,tag,c,11,mu bad3-[gal ba-du3],
P138969,"UET 9, 0839",sux,tag,c,1,gaba-ri,
P139265,"UET 9, 1135",sux,tag,c,1,[u4 x nu-ub]-tuku,
P139265,"UET 9, 1135",sux,tag,c,2,[n] sila4#-ga#,
P139265,"UET 9, 1135",sux,tag,c,3,[ki ensi2] bala-a-ta,
P139265,"UET 9, 1135",sux,tag,c,4,[x] udu niga,
P139265,"UET 9, 1135",sux,tag,c,5,e2-gal-ta,
P139265,"UET 9, 1135",sux,tag,c,6,e2 {d}nanna-sze3,
P139265,"UET 9, 1135",sux,tag,c,1,a2-ge6-ba-a,
P139265,"UET 9, 1135",sux,tag,c,2,zi-ga,
P139265,"UET 9, 1135",sux,tag,c,3,esz3#-esz3 lugal,
P139265,"UET 9, 1135",sux,tag,c,4,[sza3 e2 {d}]nanna-ka,
P139265,"UET 9, 1135",sux,tag,c,5,[u4 n]-kam,
P139265,"UET 9, 1135",sux,tag,c,6,[iti u5-bi2{muszen}]-gu7#,
P139265,"UET 9, 1135",sux,tag,c,7,[mu us2-sa en]-am-gal [{d}inanna ba-hun],
P139527,Umma 018,sux,tag,c,1,2(u) 4(asz) 1(barig) 4(ban2) 5(disz) sila3 gig gur lugal,
P139527,Umma 018,sux,tag,c,2,8(asz) 2(barig) la2 1(disz) ziz2 gur,
P139527,Umma 018,sux,tag,c,3,gur zabar gibil!-ta,
P139527,Umma 018,sux,tag,c,4,ki lugal-he2-gal2-ta,
P139527,Umma 018,sux,tag,c,1,ARAD2 szu ba-ti,
P139527,Umma 018,sux,tag,c,2,iti diri,
P139527,Umma 018,sux,tag,c,3,mu a-ra2 3(disz)-kam si-mu-ru-um{ki} ba-hul,
P139771,"UTI 3, 1752",sux,tag,c,1,5(disz) gurusz 1(barig),
P139771,"UTI 3, 1752",sux,tag,c,2,8(disz) ug3-IL2 4(ban2),
P139771,"UTI 3, 1752",sux,tag,c,3,u4 1(u) 3(disz)-sze3,
P139771,"UTI 3, 1752",sux,tag,c,4,kun-zi-da i7 si-sa2-ka gub-ba,
P139771,"UTI 3, 1752",sux,tag,c,5,ugula ARAD2,
P139771,"UTI 3, 1752",sux,tag,c,6,kiszib3 lu2-{d}szara2,
P139771,"UTI 3, 1752",sux,tag,c,1,mu en ga-esz{ki} ba-hun,
P139771,"UTI 3, 1752",sux,tag,c,1,lu2-{d}[szara2],
P139771,"UTI 3, 1752",sux,tag,c,2,dub-[sar],
P139771,"UTI 3, 1752",sux,tag,c,3,dumu iri-bar#-[re],
P140816,"UTI 4, 2797",sux,tag,c,1,5(disz) sila3 i3-szah2,
P140816,"UTI 4, 2797",sux,tag,c,2,ug3-IL2 tug2-ba-ke4 ib2-szesz4,
P140816,"UTI 4, 2797",sux,tag,c,3,i3 e2-ga,
P140816,"UTI 4, 2797",sux,tag,c,4,ki al-la-ta,
P140816,"UTI 4, 2797",sux,tag,c,1,kiszib3 a-kal-la,
P140816,"UTI 4, 2797",sux,tag,c,2,giri3 da-da-ga,
P140816,"UTI 4, 2797",sux,tag,c,3,mu en eridu{ki} ba-hun,
P140816,"UTI 4, 2797",sux,tag,c,1,a-kal-[la],
P140816,"UTI 4, 2797",sux,tag,c,2,dub-[sar],
P140816,"UTI 4, 2797",sux,tag,c,3,dumu ur-nigar[{gar} szusz3],
P141530,"UTI 6, 3514",sux,tag,c,1',[u3-ma!-ni],
P141530,"UTI 6, 3514",sux,tag,c,2',1(disz) [szesz]-kal-la,
P141530,"UTI 6, 3514",sux,tag,c,3',1(disz) nam-lugal-i3-du10 x,
P141530,"UTI 6, 3514",sux,tag,c,4',iti sze-sag11-ku5-ta,
P141530,"UTI 6, 3514",sux,tag,c,5',iti e2-iti-6(disz)-sze3,
P141530,"UTI 6, 3514",sux,tag,c,6',mu {d}szu-{d}suen lugal-e ma2-gur8-mah {d}en-lil2 {d}nin-lil2-ra mu-ne-dim2-sze3,
P141530,"UTI 6, 3514",sux,tag,c,7',a2-bi [u4] 1(gesz'u) 7(gesz2) 2(u)-kam,
P141530,"UTI 6, 3514",sux,tag,c,8',4(u) 5(disz) gurusz u4 1(disz)-sze3 a2 szesz-kal-la sze ba-a,
P141530,"UTI 6, 3514",sux,tag,c,9',sza3-bi-ta,
P141530,"UTI 6, 3514",sux,tag,c,10',4(u) 5(disz) gurusz u4 1(disz)-sze3 a2 szesz-kal-la szu a2-silim-ma du11-ga,
P141530,"UTI 6, 3514",sux,tag,c,11',1(u) 4(disz) {gi}pisan gid2-da saga gid2-<bi> 2(disz) 2/3(disz) kusz3-ta,
P141530,"UTI 6, 3514",sux,tag,c,12',[a2]-bi# u4 5(gesz2) 5(u)-kam,
P141530,"UTI 6, 3514",sux,tag,c,13',7(disz) {gi}pisan sag,
P141530,"UTI 6, 3514",sux,tag,c,14',a2-bi u4 1(gesz2) 2(u) 4(disz)-kam,
P141530,"UTI 6, 3514",sux,tag,c,15',1(u) 9(disz) {gi}pisan kid,
P141530,"UTI 6, 3514",sux,tag,c,16',a2-bi u4 2(gesz2)# 3(u) 2(disz)-kam,
P141530,"UTI 6, 3514",sux,tag,c,17',1(disz) {gi}pisan [hal!]-tur,
P141530,"UTI 6, 3514",sux,tag,c,18',a2-bi u4 1(u) 3(disz)#-[kam],
P141530,"UTI 6, 3514",sux,tag,c,1,[n {gi}]pisan# [...],
P141530,"UTI 6, 3514",sux,tag,c,2,[a2-bi] u4 [n]-kam#,
P141530,"UTI 6, 3514",sux,tag,c,3,2(disz) [{gi}]pisan# 1(asz) gur [gid2-bi] 8(disz) kusz3-ta,
P141530,"UTI 6, 3514",sux,tag,c,4,a2-[bi] u4 3(u)# [2(disz)]-kam,
P141530,"UTI 6, 3514",sux,tag,c,5,2(disz) {gi}ba-an-du8-du8,
P141530,"UTI 6, 3514",sux,tag,c,6,a2-bi u4 2(disz),
P141530,"UTI 6, 3514",sux,tag,c,7,2(u) 4(disz) {gi}gakkul ab-ba,
P141530,"UTI 6, 3514",sux,tag,c,8,a2-bi u4 8(disz)-kam,
P141530,"UTI 6, 3514",sux,tag,c,9,1(disz) {gi}ma-an-x a2-bi u4 1(disz),
P141530,"UTI 6, 3514",sux,tag,c,10,2(disz) {gi}kid ansze du gid2 1(u) 5(disz) kusz3-ta,
P141530,"UTI 6, 3514",sux,tag,c,11,a2-bi u4 1(disz),
P141530,"UTI 6, 3514",sux,tag,c,12,1(u) 2(disz) {gi}ha-an-ka-ze2 a2-bi u4# 6(disz),
P141530,"UTI 6, 3514",sux,tag,c,13,2(disz) {gi}si2-im-tum a2-bi u4 1(u)# [...],
P141530,"UTI 6, 3514",sux,tag,c,14,7(disz) {gi}gur <nig2>-ar3-ra a2-bi u4 3(disz) 1/2(disz),
P141530,"UTI 6, 3514",sux,tag,c,15,3(disz) {gi}ba-an haszhur! a2-bi u4 2(disz),
P141530,"UTI 6, 3514",sux,tag,c,16,6(disz) {gi}gur in-u a2-bi u4 1(u) 2(disz),
P141530,"UTI 6, 3514",sux,tag,c,17,1(disz) {gi}pisan zi3 1(barig) a2-bi u4 2(disz),
P141530,"UTI 6, 3514",sux,tag,c,18,1/2(disz) sar 2(disz) gin2 kid a2-bi u4 3(disz),
P141530,"UTI 6, 3514",sux,tag,c,19,kiszib3 nin-geszkim-zi,
P141530,"UTI 6, 3514",sux,tag,c,20,1(gesz2) 3(u) 9(disz) 1/2(disz) gurusz u4 1(disz)-sze3 a2 u4-du8-a,
P141530,"UTI 6, 3514",sux,tag,c,21,[... sze] gur10-a zar3 tab-ba [...],
P141675,"UTI 6, 3678",sux,tag,c,1,2(u) {kusz}ummu3# [...],
